Time (HH:MM:SS.sss),X,Y,Quaternion X,Quaternion X,Quaternion X,Quaternion X,Yaw
18:41:01.969,-0.7529643108187188,0.17897225588477794,0.0,0.0,-0.22657792368975643,0.9739930412977491,-0.4571255763129239
18:41:02.370,-0.604436653646913,0.11956318437003695,0.0,0.0,-0.22808989513537886,0.9736400771009438,-0.4602308246835829
18:41:02.772,-0.45940713591189175,0.03495171804946694,0.0,0.0,-0.2068214190105219,0.978378710233657,-0.4166500257786481
18:41:02.974,-0.3882537013174394,0.014400547286741542,0.0,0.0,-0.10990443216762112,0.9939421591772394,-0.22025379836181133
18:41:03.275,-0.26847516021035356,-0.0022049197356433826,0.0,0.0,-0.0031009832121671336,0.9999951919400002,-0.006201976364162279
18:41:03.378,-0.22157788512087184,-0.0039005488226032804,0.0,0.0,0.09749411634938343,0.9952361012730864,0.19529845866453768
18:41:03.477,-0.20018781761656337,0.008850933088787896,0.0,0.0,0.16876469670551572,0.9856563686934181,0.3391525088479791
18:41:03.677,-0.12993519374568513,0.0336870069098754,0.0,0.0,0.2505829001210962,0.9680951452036627,0.5065646372617525
18:41:03.779,-0.09388463736362394,0.04260373633241777,0.0,0.0,0.3503734592642006,0.9366100784441931,0.715939617940269
18:41:04.178,-0.002883913790737982,0.15978556947858097,0.0,0.0,0.3762748369017645,0.9265080933885848,0.7715446988582216
18:41:04.580,0.09220904756315385,0.2629396393257206,0.0,0.0,0.37860281947643654,0.925559239100606,0.7765725535323931
18:41:04.981,0.1907950890228838,0.3704559995397876,0.0,0.0,0.3999654932272999,0.9165301982081347,0.8229583928022302
18:41:05.184,0.2393283788856926,0.4278679425724074,0.0,0.0,0.4852737229677324,0.87436228978441,1.0133523897993069
18:41:05.585,0.30511185358358545,0.5568224519786892,0.0,0.0,0.6142874464002258,0.7890823361317181,1.3229652664575964
18:41:05.687,0.31454099976086136,0.5959634453989086,0.0,0.0,0.7122434466785253,0.7019325271445217,1.585378298232634
18:41:05.788,0.32223127873939983,0.6347779881869322,0.0,0.0,0.7873833894406161,0.6164636226355996,1.8131057324135227
18:41:05.888,0.3086167556612174,0.675678697915663,0.0,0.0,0.8527798732040432,0.5222705121468146,2.042570113746953
18:41:05.990,0.2961689111160815,0.7050599132129464,0.0,0.0,0.9059419774592337,0.4234018581410024,2.267198472722608
18:41:06.089,0.29113960798466515,0.7216223915128892,0.0,0.0,0.9488005758859758,0.3158757147968813,2.4988336880542255
18:41:06.189,0.2923442293363931,0.7288588691584091,0.0,0.0,0.9788186826307256,0.20472905639662142,2.729218868571358
18:41:06.289,0.3019950859974245,0.7346303842365187,0.0,0.0,0.9966991950268699,0.08118321644767322,2.979047337846138
18:41:06.389,0.27911466872495105,0.7375898288998834,0.0,0.0,0.9997283693950668,-0.02330638167285689,-3.0949756693010926
18:41:06.789,0.061948329610755866,0.7164847958374743,0.0,0.0,0.9986948464847264,-0.051074490744879804,-3.0393992088525312
18:41:07.190,-0.1455672470413829,0.686594899072483,0.0,0.0,0.9986924895577597,-0.05112055653965541,-3.039306956751126
18:41:07.591,-0.3326894223912917,0.6572720640289343,0.0,0.0,0.9985327555180563,-0.054151049459059936,-3.033237555012646
18:41:07.994,-0.49662886612006074,0.6250699518845703,0.0,0.0,0.9988079618299529,-0.04881245112771143,-3.043928941958892
18:41:08.396,-0.6773001801172589,0.5937161101264324,0.0,0.0,0.9990435652212172,-0.04372590525168929,-3.05411295176462
18:41:08.697,-0.8261694481499189,0.576331105446281,0.0,0.0,0.9992522442545666,-0.038664613695367854,-3.064244145974151
18:41:09.097,-0.9800687416218968,0.5588973928628799,0.0,0.0,0.9979093214412351,0.06462960761674008,3.0122432831343007
18:41:09.399,-1.0961917435332154,0.5852853889615388,0.0,0.0,0.988012398645453,0.15437454493166475,2.8316038970963033
18:41:09.801,-1.2258109650904416,0.6257981025159992,0.0,0.0,0.9804341849835051,0.19684717146997555,2.745310395168775
18:41:10.203,-1.3567210142921058,0.6858089547620805,0.0,0.0,0.9813928135291837,0.19201079540815613,2.7551713386015466
18:41:10.605,-1.505061477821755,0.7273626192521389,0.0,0.0,0.9802195571369812,0.1979131622863436,2.7431356292966953
18:41:11.006,-1.6352355100006521,0.778458929370197,0.0,0.0,0.9827469203304099,0.184955374566664,2.769539747068641
18:41:11.408,-1.7661057653891463,0.8170971848964823,0.0,0.0,0.9798012785080921,0.19997363484696726,2.738930629504603
18:41:11.710,-1.8717763069569333,0.8607083460783665,0.0,0.0,0.9965049428040829,0.08353381930111548,2.97433010548822
18:41:11.912,-1.9485141851925196,0.8711230068814599,0.0,0.0,0.9991764573801352,-0.04057594136040236,-3.0604184861831594
18:41:12.113,-2.015830914095675,0.8719334381558368,0.0,0.0,0.9811867480414763,-0.19306104078190528,-2.7530307980720083
18:41:12.314,-2.097871714449432,0.8384766554967694,0.0,0.0,0.9226898207811642,-0.38554311643034567,-2.3499999071965285
18:41:12.416,-2.1237228337477614,0.815171995242624,0.0,0.0,-0.8503206754110492,0.5262649037970294,-2.033188672752274
18:41:12.517,-2.1452894382534855,0.7868437336699804,0.0,0.0,-0.7607636815798695,0.6490289830115779,-1.728977914956554
18:41:12.617,-2.150037114348387,0.7474092334424285,0.0,0.0,-0.728804704404399,0.6847216243394221,-1.633149316915671
18:41:13.015,-2.148372935099043,0.6083485137511461,0.0,0.0,-0.7260571032151257,0.6876344107669862,-1.6251409067136222
18:41:13.317,-2.1476141393952006,0.49415162186207184,0.0,0.0,-0.6043705750691784,0.7967033375043377,-1.2979511873820435
18:41:13.420,-2.1418450137137413,0.45086387197124816,0.0,0.0,-0.46957043459381587,0.8828950146848576,-0.9776083462820083
18:41:13.521,-2.130411440665591,0.4149653899642326,0.0,0.0,-0.32247407671349576,0.9465782956775305,-0.6566840659148065
18:41:13.622,-2.1007929319994454,0.389567537153559,0.0,0.0,-0.17400353616724948,0.9847450276093263,-0.3497875543307624
18:41:13.722,-2.0562088235434337,0.38025453538318904,0.0,0.0,-0.10940867016070877,0.9939968525572228,-0.21925625871153365
18:41:14.220,-1.8707741794490087,0.34161843083250015,0.0,0.0,-0.13632292511387284,0.9906644538330814,-0.2734974638300078
18:41:14.622,-1.734809260945697,0.3107814046322605,0.0,0.0,-0.13840460836051438,0.9903757692838475,-0.2777006747616414
18:41:15.023,-1.600294405289661,0.2771507794237878,0.0,0.0,-0.11203624644991098,0.9937041206925806,-0.22454392480222338
18:41:15.227,-1.5085288386785647,0.27531532940200326,0.0,0.0,0.05273155027805505,0.998608723978152,0.10551203721861961
18:41:15.626,-1.369585796067166,0.293224742259866,0.0,0.0,0.05726695137545331,0.9983589015379998,0.1145965977121628
18:41:15.928,-1.286504326588339,0.2866035307007158,0.0,0.0,0.17108255484199472,0.9852566972260254,0.3438566373211955
18:41:16.030,-1.2330388398495529,0.31642561353265325,0.0,0.0,0.2675218557647864,0.963551792426419,0.5416404498037355
18:41:16.429,-1.107336982133592,0.3929254563887185,0.0,0.0,0.27923967708464287,0.9602214342232027,0.5660043950886342
18:41:16.831,-0.9784236577811348,0.48150165914277016,0.0,0.0,0.28909414623979424,0.9573006709544731,0.586560888021431
18:41:17.232,-0.8519859368618798,0.5622357447989839,0.0,0.0,0.30640840692779564,0.9519001461098587,0.6228353037696099
18:41:17.634,-0.7352628053078064,0.6584381405693703,0.0,0.0,0.3566066229395159,0.9342546314981125,0.7292663765864582
18:41:17.836,-0.6833558574416473,0.7071364170028308,0.0,0.0,0.47294790495902783,0.8810903921816798,0.9852670632414544
18:41:18.236,-0.6126024899128436,0.845228868717059,0.0,0.0,0.5029731176041629,0.8643020553993546,1.054070503856501
18:41:18.738,-0.5360014473341878,1.0067593440288611,0.0,0.0,0.5183186582419758,0.8551875633556875,1.0897674527302648
18:41:20.143,-0.535070973707397,0.977824245536679,0.0,0.0,0.41203354197823305,0.9111686782834842,0.8493694685664405
18:41:20.242,-0.5435051330219797,0.9607747297049533,0.0,0.0,0.3249649290791318,0.9457260675632214,0.6619492885194186
18:41:20.342,-0.5539012448090326,0.9519285449391627,0.0,0.0,0.2319604263459319,0.9727252235906159,0.468185191948915
18:41:20.847,-0.7254841537888377,0.8739993166607121,0.0,0.0,0.1783511434019899,0.9839669047519854,0.3586209445201637
18:41:21.650,-0.7765682100927441,0.8554372203975873,0.0,0.0,0.11055560773893518,0.993869939980818,0.22156413458181326
18:41:21.951,-0.745826676944684,0.8610950113890729,0.0,0.0,0.007217349114662457,0.999973954596697,0.014434823549809505
18:41:22.151,-0.7217715975881935,0.8678065596929362,0.0,0.0,-0.11460085608944733,0.9934116185064304,-0.22970639856254224
18:41:22.453,-0.6714957254151092,0.8563514114664068,0.0,0.0,-0.22113287679145263,0.9752436879067387,-0.4459519047853642
18:41:22.553,-0.6526469404412415,0.850947578603891,0.0,0.0,-0.31248892126520905,0.9499214041627371,-0.6356240822290409
18:41:22.652,-0.638772490978395,0.8467994096669357,0.0,0.0,-0.40292389963836467,0.9152334844727945,-0.8294186231622684
18:41:22.752,-0.6292056462907811,0.8450500783758919,0.0,0.0,-0.48020822441200234,0.8771545252730969,-1.0017841664409308
18:41:22.954,-0.6051960025210718,0.8252104259863097,0.0,0.0,-0.6037286128242818,0.7971899159279854,-1.2963401329182607
18:41:23.154,-0.5903464715334342,0.8116413843400937,0.0,0.0,-0.720687491024384,0.693260081268912,-1.6095869736411201
18:41:23.759,-0.5866007332645191,0.6971231023873934,0.0,0.0,-0.722801747540029,0.6910554491161185,-1.6156961440587512
18:41:23.861,-0.5865249665529345,0.6765755973452691,0.0,0.0,-0.662195493011793,0.749331121090582,-1.447489837465186
18:41:23.963,-0.5869201993522707,0.648151113616787,0.0,0.0,-0.5806312275736217,0.8141666767722375,-1.2390075632496926
18:41:24.064,-0.5919370502636281,0.6166951053330071,0.0,0.0,-0.48631714902609396,0.8737823702519593,-1.0157398945826448
18:41:24.164,-0.5796216218995074,0.5865197365257132,0.0,0.0,-0.40038694726506113,0.916346164099444,-0.8238781581262868
18:41:24.264,-0.5598326948642974,0.5614219148237705,0.0,0.0,-0.30971010434248325,0.9508310319232162,-0.6297762613550846
18:41:24.365,-0.5328664823342273,0.5421254682869786,0.0,0.0,-0.2117171104648476,0.9773309905740304,-0.42666312992430755
18:41:24.465,-0.5060388955190064,0.5208004444696765,0.0,0.0,-0.11423601354345084,0.9934536391848895,-0.22897188968634455
18:41:24.566,-0.4706488831906297,0.4989580283979055,0.0,0.0,-0.019262732886378472,0.9998144563476505,-0.038527848668152974
18:41:24.765,-0.4165901503240061,0.482697212695504,0.0,0.0,0.11975909538391724,0.9928029809951348,0.2400944557225417
18:41:24.867,-0.38997462175371866,0.4913675786619948,0.0,0.0,0.23887378194125705,0.971050624993919,0.48241178386712774
18:41:24.967,-0.35766016125281197,0.5086346131565767,0.0,0.0,0.28628430783992487,0.958144715105508,0.5806931427861576
18:41:25.567,-0.22571097219967828,0.615171595041154,0.0,0.0,0.2978499574535433,0.9546126978230084,0.6048791866352087
18:41:26.169,-0.07025677714781733,0.7284808050744245,0.0,0.0,0.23740143608893877,0.9714116316695561,0.47937986792580634
18:41:26.268,-0.06871222494168377,0.730152206551254,0.0,0.0,0.14435117640386405,0.9895265220653868,0.2897145002690639
18:41:26.366,-0.05676282715780338,0.7393153442413979,0.0,0.0,0.019945431029004795,0.9998010701039819,0.03989350743018866
18:41:26.972,0.10839406112781581,0.7373360037141757,0.0,0.0,-0.04941821910407591,0.9987781733801463,-0.09887671155539633
18:41:27.171,0.1693973282271942,0.7343812106510269,0.0,0.0,-0.22859355802313036,0.9735219490234032,-0.4612654851170981
18:41:27.270,0.18359161239906502,0.7187066616407826,0.0,0.0,-0.3302790142657234,0.9438833469956243,-0.6731983247197966
18:41:27.370,0.21588233444641208,0.7097866276074699,0.0,0.0,-0.4216081839681188,0.906778109137569,-0.870436209416981
18:41:27.674,0.2638140955408766,0.6429476865284487,0.0,0.0,-0.5225624067342219,0.8526010386271751,-1.099707183566789
18:41:27.773,0.2754744456243757,0.625998174322801,0.0,0.0,-0.6211247469008707,0.7837117128047336,-1.3403540846168518
18:41:27.872,0.29623699522550523,0.6120294948638322,0.0,0.0,-0.7098942742262397,0.7043082559652415,-1.5786961701213174
18:41:28.276,0.30026827958676994,0.4909153197722551,0.0,0.0,-0.7841064337332381,0.6206263776042259,-1.802510066642386
18:41:28.477,0.28852070457230977,0.44035256235075193,0.0,0.0,-0.8554455102651207,0.5178928257537918,-2.0528209315885895
18:41:29.081,0.21164136077486814,0.28423601750963023,0.0,0.0,-0.8653702603448369,0.5011330287565461,-2.0917774948335066
18:41:29.483,0.13664318525156158,0.14098013440388182,0.0,0.0,-0.8655436585310579,0.5008334804869494,-2.0924697262919048
18:41:29.782,0.08368432574784544,0.040225099141570866,0.0,0.0,0.912479980432917,-0.40912135767904295,-2.298610779058709
18:41:29.983,0.030877910481275653,-0.017041422240519438,0.0,0.0,0.9507672670387827,-0.30990579847367183,-2.511404750868381
18:41:30.082,-0.006780297538409443,-0.03581588933504013,0.0,0.0,0.9763597567737882,-0.21615185715748386,-2.7058498080925633
18:41:30.181,-0.03849838490645036,-0.055107037900752345,0.0,0.0,0.992366948550145,-0.12332006902882421,-2.894323054273618
18:41:30.282,-0.07670118412615724,-0.07224592643518926,0.0,0.0,0.9992852187654888,-0.0378027982669172,-3.065969038083462
18:41:30.383,-0.1186170683864873,-0.07058812517773783,0.0,0.0,0.9993607417936673,0.03575063302392119,3.0700761477213128
18:41:30.483,-0.16144516000609502,-0.07020191305768529,0.0,0.0,0.9915329440001127,0.12985538480351705,2.8811463972056877
18:41:30.583,-0.20004831510733398,-0.0665595689778248,0.0,0.0,0.9760367490133518,0.21760575492262899,2.7028711150000726
18:41:30.684,-0.23521741131980226,-0.038261009347170555,0.0,0.0,0.9504058144064179,0.3110125205558026,2.5090762475502557
18:41:30.784,-0.2575875915491125,-0.015068533441283803,0.0,0.0,0.8972872357691157,0.4414471842993446,2.2271708962361347
18:41:30.884,-0.26572737049671113,-0.01607380595853047,0.0,0.0,0.8473422980149347,0.5310471071334161,2.0219209694161107
18:41:31.291,-0.3308251109279805,0.08137965279887513,0.0,0.0,0.9126931612829217,0.40864555955912074,2.299653525301834
18:41:31.491,-0.37147714787922903,0.12691003594364442,0.0,0.0,0.9371855903634102,0.3488311471402552,2.4289454154993058
18:41:31.592,-0.3878280303182544,0.14895263934303685,0.0,0.0,0.9655288286995598,0.26029614086662156,2.6149348458318245
18:41:31.693,-0.42913258346957045,0.17405976518888827,0.0,0.0,0.9861314962839479,0.16596587612151514,2.8081178725624114
18:41:31.992,-0.5199152555228664,0.20507937230548162,0.0,0.0,0.9961308437914453,0.08788254688698528,2.965600520862661
18:41:32.495,-0.6907736134452916,0.21703247488415806,0.0,0.0,0.9999998523668374,0.0005433841214472185,3.140505885293418
18:41:32.696,-0.7611676157191442,0.21254022646638368,0.0,0.0,0.9972977444229394,-0.07346569926787352,-2.994528763101755
18:41:32.998,-0.8579863365034718,0.1889373758728423,0.0,0.0,0.9715698452089367,-0.23675311165997953,-2.6635474857887447
18:41:33.395,-0.9872579366823393,0.13731719686007943,0.0,0.0,0.9983795171664099,-0.05690641178783211,-3.0277183128950256
18:41:33.494,-1.0056834711551395,0.12481257703729265,0.0,0.0,0.9978067389689025,0.06619449877629274,3.0091067831684577
18:41:34.000,-1.16156287098985,0.1505848251217781,0.0,0.0,0.9950171694919512,0.09970372318136189,2.941853341177442
18:41:34.200,-1.222519636556665,0.18157303916782577,0.0,0.0,0.9751280044280421,0.22164244850701384,2.6945956727177136
18:41:34.298,-1.2353432808031752,0.1836432349090718,0.0,0.0,0.9391044995687619,0.34363169075291267,2.440029934052345
18:41:34.601,-1.3194304662548606,0.2568376452651282,0.0,0.0,0.8952155072159943,0.4456334767945627,2.2178291311526066
18:41:34.700,-1.3264942542023779,0.2790562089822991,0.0,0.0,0.8426178635823705,0.5385119645577822,2.0042523662278495
18:41:34.799,-1.3464230109923165,0.303862094259539,0.0,0.0,0.7741686370958497,0.6329794004050642,1.7708012514940425
18:41:34.899,-1.3597251177089411,0.33358395273521374,0.0,0.0,0.6929279072150658,0.7210068761132234,1.5310840586798666
18:41:34.999,-1.3664545892813773,0.3674830710679056,0.0,0.0,0.6060474461758437,0.7954284964619622,1.3021640809398547
18:41:35.100,-1.3542364704971592,0.36909706203111387,0.0,0.0,0.5393275367198552,0.8420960801094453,1.1392766922962443
18:41:35.403,-1.3151784952180874,0.48810572786170386,0.0,0.0,0.4266085940108395,0.9044363479626937,0.8814794016104333
18:41:35.503,-1.2946727987625841,0.5084333689841153,0.0,0.0,0.3407048017694996,0.940170323957955,0.6953328981612068
18:41:35.603,-1.26924370961676,0.5294424887403633,0.0,0.0,0.25328762569648133,0.9673910164297781,0.5121543931967141
18:41:35.703,-1.2432560365569265,0.5319816646199611,0.0,0.0,0.16264812831749606,0.9866841370746848,0.3267478581053478
18:41:35.905,-1.1970179560592094,0.542888942826,0.0,0.0,0.10729167228057994,0.9942275881603954,0.21499718808200274
18:41:36.408,-1.0282945616414048,0.5843824349959013,0.0,0.0,0.10419261991457222,0.994557136596655,0.20876413566748456
18:41:36.709,-0.8901868875968338,0.6138012095117777,0.0,0.0,0.1022441101170981,0.9947593387077915,0.20484618857654494
18:41:37.111,-0.7102556816941489,0.6481930729000246,0.0,0.0,0.10137325215325349,0.9948484627056892,0.20309537536077102
18:41:37.513,-0.5666412400139249,0.6839221206889997,0.0,0.0,0.09793962506229136,0.9951923582115458,0.19619376078573741
18:41:37.914,-0.40833693469827087,0.7194350617295403,0.0,0.0,0.08920241861698158,0.9960135182380211,0.17864228511976227
18:41:38.213,-0.3095863767947763,0.730823854894237,0.0,0.0,-0.1073334209109666,0.9942230819869097,-0.21508117031200183
18:41:38.312,-0.2925491059693288,0.7295648721804096,0.0,0.0,-0.2281495126498297,0.9736261088722125,-0.4603532887100456
18:41:38.412,-0.28415397411084703,0.7181518374253679,0.0,0.0,-0.318987634918774,0.9477588769138103,-0.649322255338182
18:41:38.513,-0.25871818390852913,0.7041565626620033,0.0,0.0,-0.4056069651726667,0.9140475861810583,-0.8352855479412277
18:41:38.613,-0.24481808373598296,0.6956923787388217,0.0,0.0,-0.4862430912514308,0.873823584146281,-1.0155703877795064
18:41:39.121,-0.14722594558812094,0.5810235616492897,0.0,0.0,-0.33928632393399283,0.9406831509022353,-0.6923162302802938
18:41:39.222,-0.12362271990236197,0.5506317318660807,0.0,0.0,-0.2102588043036321,0.97764576161962,-0.42367934837479265
18:41:39.323,-0.10004369927344282,0.5079357414564112,0.0,0.0,-0.05586858070675462,0.9984381311277193,-0.11179537071267931
18:41:39.423,-0.06466054499006675,0.5019601337854548,0.0,0.0,0.08263768873534812,0.9965796568265277,0.1654640684875181
18:41:39.524,-0.026041094112664916,0.5046861561893853,0.0,0.0,0.21559767599540222,0.9764822794630641,0.434607718053388
18:41:39.624,0.004197499348623133,0.5208089187650408,0.0,0.0,0.33024890822061503,0.943893881015812,0.6731345331989347
18:41:40.317,0.11664683269209815,0.6204241688018773,0.0,0.0,0.3522388838440402,0.9359101285424284,0.7199244592376288
18:41:40.616,0.13969569271659518,0.6549400183116924,0.0,0.0,0.21432120823560746,0.9767632362555572,0.43199367375059883
18:41:40.715,0.1435616981067896,0.6615323560118386,0.0,0.0,0.1324866001759954,0.9911847964803566,0.26575455372592766
18:41:40.916,0.17631530666189835,0.6684292099658531,0.0,0.0,-0.028594936142117184,0.9995910812062242,-0.05719766889738548
18:41:41.016,0.1999387934555844,0.6776278369313102,0.0,0.0,-0.14204595533180994,0.9898600641372868,-0.2850560468958553
18:41:41.116,0.2189741895463342,0.6705934294531664,0.0,0.0,-0.23914147537208477,0.9709847345642786,-0.4829631506129798
18:41:41.216,0.233356002904806,0.6659079709436666,0.0,0.0,-0.334504872034963,0.9423940208770815,-0.6821595745791279
18:41:41.317,0.24725991811948209,0.6606717679511109,0.0,0.0,-0.42879616290366307,0.9034012678091033,-0.8863195881538484
18:41:41.519,0.2671628447120289,0.6546615286098114,0.0,0.0,-0.5069468640245876,0.8619773065781003,-1.0632781431048537
