Time,CPU Percent,Memory Used (MB),Memory Percent,Absolute CPU (s),Avg CPU (%),Avg Memory (MB),Avg Memory Percent,Avg Absolute CPU (s)
13:32:32,9.9,54.55859375,0.6942901384156147,0.1200000000000001,8.410169491525417,53.853217690677965,0.6853138139138172,0.13016949152542373
13:32:33,9.9,54.55859375,0.6942901384156147,0.11999999999999922,8.434999999999993,53.86497395833333,0.6854634193221806,0.12999999999999998
13:32:34,9.9,54.55859375,0.6942901384156147,0.1299999999999999,8.459016393442615,53.876344774590166,0.6856081196351878,0.12999999999999998
13:32:35,9.9,54.55859375,0.6942901384156147,0.120000000000001,8.482258064516122,53.887348790322584,0.6857481521961624,0.12983870967741937
13:32:36,9.9,54.55859375,0.6942901384156147,0.11999999999999922,8.504761904761898,53.89800347222222,0.6858837392790109,0.12968253968253968
13:32:37,0.0,54.55859375,0.6942901384156147,0.120000000000001,8.371874999999992,53.9083251953125,0.6860150892655204,0.12953125000000001
13:32:38,9.9,54.55859375,0.6942901384156147,0.11999999999999922,8.395384615384607,53.91832932692308,0.6861423977139833,0.12938461538461538
13:32:39,9.9,54.55859375,0.6942901384156147,0.13000000000000078,8.418181818181809,53.928030303030305,0.6862658483306748,0.1293939393939394
13:32:40,9.9,54.55859375,0.6942901384156147,0.11999999999999922,8.440298507462678,53.937441697761194,0.6863856138543306,0.12925373134328358
13:32:41,9.9,54.55859375,0.6942901384156147,0.13000000000000078,8.461764705882345,53.9465762867647,0.6865018568625849,0.12926470588235295
13:32:42,9.9,54.55859375,0.6942901384156147,0.11999999999999922,8.482608695652164,53.95544610507246,0.686614730508281,0.1291304347826087
13:32:43,9.9,54.55859375,0.6942901384156147,0.120000000000001,8.502857142857133,53.9640625,0.6867243791926715,0.129
13:32:44,9.9,54.55859375,0.6942901384156147,0.129999999999999,8.522535211267597,53.972436179577464,0.6868309391817271,0.12901408450704224
13:32:45,29.6,54.55859375,0.6942901384156147,0.4900000000000002,8.81527777777777,53.98057725694444,0.6869345391710867,0.13402777777777777
13:32:46,199.3,54.80078125,0.6973721165484827,1.3900000000000006,11.424657534246567,53.99181292808219,0.6870775196831058,0.15123287671232877
13:32:47,188.2,55.05859375,0.7006529319802456,1.6199999999999992,13.813513513513504,54.00622888513514,0.6872609712006348,0.17108108108108108
13:32:48,139.4,55.31640625,0.7039337474120083,0.9000000000000004,15.487999999999992,54.02369791666667,0.6874832748834531,0.18080000000000002
13:32:49,59.8,55.57421875,0.707214562843771,1.1099999999999994,16.07105263157894,54.044099506578945,0.6877428970934573,0.19302631578947368
13:32:50,199.2,55.83203125,0.7104953782755338,1.3999999999999986,18.44935064935064,54.06731939935065,0.6880383838620556,0.2087012987012987
13:32:51,39.8,56.08984375,0.7137761937072965,1.3800000000000026,18.723076923076917,54.09324919871795,0.6883683557831485,0.22371794871794876
13:32:52,139.1,56.34765625,0.7170570091390593,1.259999999999998,20.246835443037966,54.12178599683544,0.6887315032939828,0.23683544303797469
13:32:53,168.9,56.60546875,0.7203378245708221,1.360000000000003,22.104999999999993,54.15283203125,0.6891265823099433,0.25087500000000007
13:32:54,129.6,57.12109375,0.7268994554343476,1.9299999999999997,23.43209876543209,54.18947723765432,0.6895929140769113,0.271604938271605
13:32:55,109.6,57.12109375,0.7268994554343476,1.25,24.482926829268283,54.22522865853659,0.6900478718983434,0.2835365853658537
13:32:56,119.5,57.37890625,0.7301802708661104,1.2999999999999972,25.62771084337349,54.263224774096386,0.6905313947774732,0.2957831325301205
13:32:57,139.5,57.63671875,0.7334610862978732,1.5000000000000036,26.983333333333327,54.303385416666664,0.6910424625336683,0.3101190476190477
13:32:58,209.2,58.15234375,0.7400227171613988,1.8299999999999983,29.127058823529403,54.348667279411764,0.6916187008234064,0.328
13:32:59,179.3,58.41015625,0.7433035325931615,1.8099999999999987,30.87325581395348,54.395893895348834,0.6922196872393337,0.3452325581395349
13:33:00,219.2,58.66796875,0.7465843480249243,1.990000000000002,33.03793103448275,54.44499820402299,0.6928445683977889,0.3641379310344828
13:33:01,199.2,59.18359375,0.7531459788884498,1.9399999999999977,34.92613636363635,54.49884588068182,0.693529811698819,0.3820454545454546
13:33:02,189.2,59.44140625,0.7564267943202125,1.9500000000000028,36.659550561797744,54.55438026685393,0.6942365193687223,0.3996629213483147
13:33:03,189.3,59.69921875,0.7597076097519753,1.8900000000000006,38.35555555555555,54.611545138888886,0.6949639759285363,0.4162222222222223
13:33:04,209.3,59.95703125,0.7629884251837381,2.0,40.234065934065924,54.670286744505496,0.6957114973489231,0.43362637362637374
13:33:05,9.9,60.21484375,0.7662692406155008,1.509999999999998,39.90434782608695,54.73055366847826,0.696478429340951,0.4453260869565218
13:33:06,189.3,60.47265625,0.7695500560472637,1.8699999999999974,41.51075268817204,54.79229670698925,0.697264145757148,0.4606451612903226
13:33:07,179.3,61.24609375,0.779392502342552,1.8400000000000034,42.97659574468085,54.860954122340424,0.6981378516782693,0.4753191489361703
13:33:08,209.2,61.24609375,0.779392502342552,1.1099999999999994,44.72631578947368,54.92816611842105,0.6989931637905248,0.48200000000000004
13:33:09,129.6,61.50390625,0.7826733177743147,1.25,45.61041666666667,54.996663411458336,0.6998648320611892,0.49000000000000005
13:33:10,49.8,61.76171875,0.7859541332060774,1.3100000000000023,45.65360824742269,55.06640625,0.7007523506296932,0.49845360824742274
13:33:11,178.8,61.76171875,0.7859541332060774,1.1899999999999977,47.01224489795919,55.13472576530612,0.7016217565743502,0.5055102040816327
13:33:12,9.9,61.76171875,0.7859541332060774,0.25,46.63737373737374,55.20166508838384,0.7024735987625494,0.502929292929293
13:33:13,9.9,61.76171875,0.7859541332060774,0.14999999999999858,46.27,55.267265625,0.7033084041069847,0.49940000000000007
13:33:14,9.9,61.76171875,0.7859541332060774,0.15000000000000568,45.909900990099004,55.33156714108911,0.7041266786525202,0.49594059405940605
13:33:15,9.9,61.76171875,0.7859541332060774,0.13999999999999346,45.55686274509803,55.39460784313726,0.7049289085991237,0.4924509803921569
13:33:16,9.9,61.76171875,0.7859541332060774,0.14999999999999858,45.21067961165048,55.45642445388349,0.7057155612652106,0.489126213592233
13:33:17,199.3,62.01953125,0.7892349486378403,1.8200000000000074,46.692307692307686,55.51953125,0.7065186322976398,0.501923076923077
13:33:18,0.0,62.27734375,0.792515764069603,1.0999999999999943,46.24761904761904,55.58389136904762,0.70733765260023,0.5076190476190476
13:33:19,9.9,62.27734375,0.792515764069603,0.15000000000000568,45.90471698113206,55.64703714622642,0.7081412196895637,0.5042452830188681
13:33:20,179.4,62.53515625,0.7957965795013658,0.759999999999998,47.15233644859811,55.711412091121495,0.7089604286597675,0.5066355140186917
13:33:21,209.3,62.53515625,0.7957965795013658,1.4399999999999977,48.65370370370369,55.774594907407405,0.7097644670934861,0.5152777777777778
13:33:22,209.3,62.79296875,0.7990773949331285,1.8200000000000003,50.12752293577981,55.83898365825688,0.7105838517525653,0.5272477064220185
13:33:23,69.5,63.05078125,0.8023582103648914,1.5,50.30363636363635,55.904545454545456,0.7114181641035865,0.5360909090909092
13:33:24,229.2,63.30859375,0.805639025796654,2.1099999999999994,51.915315315315304,55.97124859234234,0.7122670006954159,0.5502702702702703
13:33:25,209.3,63.56640625,0.8089198412284169,2.029999999999994,53.320535714285704,56.0390625,0.7131299724858892,0.5634821428571428
13:33:26,169.4,63.82421875,0.8122006566601796,1.8299999999999983,54.347787610619456,56.1079576880531,0.7140067042042457,0.5746902654867256
13:33:27,179.4,64.08203125,0.8154814720919423,1.8400000000000034,55.44473684210524,56.17790570175438,0.7148968337471202,0.5857894736842105
13:33:28,199.0,64.33984375,0.8187622875237052,1.8500000000000085,56.693043478260854,56.24887907608696,0.7158000116060471,0.5967826086956523
13:33:29,198.8,64.59765625,0.8220431029554678,1.8799999999999955,57.91810344827584,56.320851293103445,0.7167159003245765,0.607844827586207
13:33:30,218.6,64.85546875,0.8253239183872307,0.5499999999999972,59.29145299145298,56.39379674145299,0.7176441739832317,0.6073504273504273
13:33:31,0.0,64.85546875,0.8253239183872307,0.6000000000000085,58.78898305084744,56.46550582627118,0.7185567141900452,0.6072881355932205
13:33:32,9.9,64.85546875,0.8253239183872307,0.46999999999998465,58.37815126050419,56.53600971638655,0.7194539175866602,0.6061344537815125
13:33:33,9.9,64.85546875,0.8253239183872307,0.1600000000000108,57.97416666666665,56.60533854166667,0.7203361675933315,0.6024166666666667
